TestId,Date,Time,Name,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Braking Phase,Propulsive Phase,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Impulse Ratio,Peak Braking Velocity,Takeoff Velocity,Peak Velocity,Avg. Relative Braking Power,Peak Relative Braking Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Avg. Braking Force,L|R Avg. Propulsive Force,L|R Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Peak Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,L|R Avg. Landing Force,L|R Landing Impulse Index,mRSI
Wtd4O6LUCaVPL3RMD0FV,11/27/23,12:30:37,CJ0023,,Middle Blocker,Countermovement Jump,,POST PRACTICE,930.995,11.57480352,227.9345,-13.59055162,7757.3964,-6495.6011,2242,240.8176,177.7538,2238,240.388,0.309,0.169,0.315,0.793,131.6448,229.1271,1.7405,-1.3903,2.4018,2.5691,-14.8893,-19.2442,24.0839,44.0383,4179.35,6.0436,4.1369,-0.0763,11.4236,7.9457,2544,273.256,-10.6132,22.9228,37.2851,0.3708
ueOvATCZI6vLBmPlf6T1,11/27/23,12:30:28,CJ0023,,Middle Blocker,Countermovement Jump,,POST PRACTICE,930.304,11.8622051,230.5649,-12.92913427,5042.654,-6072.6577,1994,214.3385,180.8358,2066,222.0779,0.34,0.211,0.307,0.858,101.7269,231.8477,2.2791,-1.0768,2.4313,2.5903,-10.4223,-12.6416,23.7676,47.6935,4522.88,8.6289,3.8083,-1.3158,15.9165,7.3389,2936,315.5958,-5.654,-1.125,-2.2305,0.3511
Xo3aB6czeff5mELOAZXR,11/27/23,9:58:36,CJ0023,,Middle Blocker,Countermovement Jump,,Pre-Training,922.194,10.7795279,217.8994,-13.99212643,5414.1414,-5607.3467,1993,216.115,169.7636,1993,216.115,0.305,0.198,0.34,0.843,124.4076,219.7225,1.7662,-1.3333,2.3179,2.4975,-13.5392,-17.7344,22.0438,41.8686,3935.88,9.3234,2.1704,-10.0746,17.1132,4.2595,2405,260.7911,19.5842,11.3431,20.3845,0.3248
H8AehfgVHoJlbHupJc3V,11/27/23,9:58:27,CJ0023,,Middle Blocker,Countermovement Jump,,Pre-Training,921.168,11.00787437,219.9436,-13.90551226,6032.967,-5702.4984,2014,218.6355,172.7525,2014,218.6355,0.423,0.182,0.329,0.934,120.4214,221.4797,1.8392,-1.2893,2.3423,2.5157,-13.1166,-17.2438,22.5835,42.4627,3987.28,8.2023,1.15,11.4754,15.15,2.2995,2940,319.16,6.5306,-8.8798,-16.3131,0.2994
lq6RjW7qdx5QYCnVqjyD,11/28/23,12:22:16,CJ0023,,Middle Blocker,Countermovement Jump,,POST PRACTICE,939.522,10.31496096,217.1251,-12.60629962,6068.4211,-6532.4953,2092,222.6664,174.3887,2092,222.6664,0.319,0.19,0.312,0.821,111.9513,219.0861,1.957,-1.1799,2.2671,2.4345,-11.8675,-15.4113,22.053,42.0199,4024.32,7.1891,2.9314,-6.5048,13.4618,5.7076,2341,249.1693,-2.6057,-32.5302,N/A,0.3191
qSZj27ndBDpFownuGaOm,11/28/23,12:22:06,CJ0023,,Middle Blocker,Countermovement Jump,,POST PRACTICE,937.719,10.4803153,218.4565,-12.3503941,5323.3831,-6391.6362,2005,213.8167,175.478,2020,215.4163,0.298,0.201,0.31,0.809,114.0075,220.3971,1.9332,-1.2035,2.2854,2.4631,-11.5377,-14.4168,21.9553,44.45,4248.89,8.4415,2.9465,0,15.5937,5.7346,3219,343.2798,6.9897,-4.6556,-8.9014,0.3291
jBP0751rkdgT3AQ08mie,11/28/23,9:51:21,CJ0023,,Middle Blocker,Countermovement Jump,,Pre-Training,936.88,11.35826808,227.2217,-13.28346499,5887.8049,-6361.2398,2146,229.0582,178.1143,2143,228.7379,0.317,0.205,0.311,0.833,118.7151,228.6603,1.9261,-1.2486,2.3792,2.5424,-12.3973,-14.9587,23.5618,44.5691,4256.46,3.6656,0.6033,-17.8128,7.1496,1.1981,2796,298.4374,-7.4392,-3.8496,N/A,0.3464
lGOGTglJZHFKlEkKmELL,11/28/23,9:51:11,CJ0023,,Middle Blocker,Countermovement Jump,,Pre-Training,936.792,11.58267754,229.4117,-13.44488232,7748.503,-6529.8835,2230,238.0464,177.6359,2226,237.6195,0.297,0.167,0.316,0.78,125.5642,230.9237,1.8391,-1.3212,2.4024,2.5593,-14.0333,-18.9724,23.6035,45.2641,4322.43,2.4737,2.4412,-13.1376,4.8965,4.7494,2249,240.0746,6.0027,0.4573,N/A,0.3771
RoqWtxOaEiMX4RAASyYt,12/4/23,12:29:05,CJ0023,,Middle Blocker,Countermovement Jump,,POST PRACTICE,943.498,10.93307122,224.5004,-13.12204766,5170.5069,-6195.342,2065,218.8664,175.151,2062,218.5484,0.308,0.217,0.317,0.842,107.9364,225.7881,2.0919,-1.1261,2.3342,2.5245,-10.8619,-13.3162,22.6601,45.7631,4401.37,0.1606,-2.6479,-11.2299,0.3604,-5.1566,3014,319.4495,-24.8839,41.7579,N/A,0.3298
qoZJr65oK7uXGBLrpmK0,12/4/23,12:28:52,CJ0023,,Middle Blocker,Countermovement Jump,,POST PRACTICE,943.944,10.20078773,216.9512,-11.9094492,3250,-5726.3036,1732,183.4855,173.9558,2108,223.3183,0.351,0.244,0.312,0.907,95.1972,218.659,2.2969,-0.9976,2.2547,2.4471,-8.6633,-11.063,21.0538,44.892,4319.63,4.3207,4.9543,-5.9269,8.3071,9.422,4035,427.4618,-9.938,8.1493,15.0634,0.2857
2CwACd1fbRxiuKZEP3IY,12/4/23,9:55:17,CJ0023,,Middle Blocker,Countermovement Jump,,Pre-Training,933.001,10.81102397,220.7521,-14.4173233,6502.6738,-5862.3102,2147,230.1177,170.3768,2147,230.1177,0.286,0.187,0.337,0.81,135.4198,222.3437,1.6419,-1.431,2.3211,2.4956,-15.0589,-19.6048,22.0678,42.1878,4012.36,3.2405,1.4928,-6.0855,6.3145,2.9425,3389,363.2365,-1.5639,36.1999,N/A,0.339
XDGRcUNyyvCSQyYscZaB,12/4/23,9:55:05,CJ0023,,Middle Blocker,Countermovement Jump,,Pre-Training,931.637,11.22440981,224.6164,-14.24803195,6734.4633,-5860.2197,2121,227.6638,171.7611,2121,227.6638,0.309,0.177,0.337,0.823,131.7913,226.3483,1.7175,-1.3965,2.3652,2.5254,-14.6788,-19.5322,22.7316,42.5962,4045.28,-2.6314,-2.1151,-23.3221,-5.049,-4.1539,3355,360.1188,-1.8182,4.9594,9.441,0.3464
YKNK9f5PslRcHhgyZCCs,12/5/23,11:42:14,CJ0023,,Middle Blocker,Countermovement Jump,,POST PRACTICE,958.455,10.57480349,224.2904,-14.23228392,5048.0349,-5833.3217,2109,220.0416,171.1021,2109,220.0416,0.274,0.229,0.33,0.833,123.4138,225.9308,1.8307,-1.2705,2.2957,2.4609,-12.1,-15.3429,21.943,41.345,4039.48,0.2399,-2.6437,-13.1488,0.523,-5.1485,2623,273.6696,-13.9916,-7.6915,N/A,0.3225
HNurEdGeHI1ErnmmW5Yx,12/5/23,11:42:06,CJ0023,,Middle Blocker,Countermovement Jump,,POST PRACTICE,956.492,10.33070899,221.2212,-13.39763822,4521.1864,-5927.5803,2017,210.8747,171.245,2017,210.8747,0.267,0.236,0.326,0.829,119.6584,223.1481,1.8649,-1.2376,2.2689,2.4464,-11.75,-14.9558,21.5568,42.6315,4156.65,3.9222,1.6686,-8.716,7.5851,3.2702,3798,397.076,-2.317,5.4683,N/A,0.3165
WEUOTH59FpnQkEQ6VXlQ,12/5/23,9:47:06,CJ0023,,Middle Blocker,Countermovement Jump,,Pre-Training,963.861,9.771653856,216.817,-14.74409496,5867.6471,-5754.948,2155,223.58,164.0835,2155,223.58,0.379,0.204,0.352,0.935,125.3204,218.4864,1.7434,-1.283,2.2067,2.406,-12.9922,-16.4266,20.8497,39.1497,3846.57,7.2761,0.0735,4.2607,13.5742,0.1804,2272,235.7186,-19.4542,28.1591,N/A,0.2655
ClKQlsC68vuIyLzq5Bru,12/5/23,9:46:56,CJ0023,,Middle Blocker,Countermovement Jump,,Pre-Training,964.813,9.633858576,215.5029,-13.74015792,4972.2222,-5834.6266,2036,211.0253,167.0545,2036,211.0253,0.306,0.216,0.334,0.856,117.9064,217.0855,1.8412,-1.2054,2.1912,2.3823,-11.5609,-14.0873,20.6556,40.1715,3950.87,5.353,2.9556,-7.8212,10.2006,5.7392,2925,303.1676,8.6496,11.5414,20.6918,0.2859
irC34VGlFndfNpC6h4OM,8/8/23,18:23:42,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,680.06,10.73622082,160.3596,-12.41338622,2982.4561,-4317.1931,1361,200.1294,173.4945,1370,201.4528,0.382,0.228,0.322,0.932,60.1148,161.5982,2.6882,-0.8757,2.3132,2.4172,-7.9897,-9.3476,21.3783,41.2257,2857.89,10.4097,3.1152,-21.1765,18.9389,6.0351,2744,403.4938,3.863,-51.8507,-68.2967,0.2926
GrovPXmooHbL27eSkWEZ,8/8/23,18:23:34,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,678.862,10.14173261,155.575,-11.83858306,3144.8598,-4492.4725,1351,199.0095,175.508,1352,199.1568,0.415,0.214,0.304,0.933,57.3715,156.491,2.7277,-0.8328,2.2482,2.3723,-7.5009,-9.1147,21.3327,40.5422,2805.56,13.0029,6.0527,-4.6062,23.0597,11.4174,3072,452.522,51.9531,19.0648,32.033,0.2761
6oBzRAkW3MUK5zttpUFx,8/8/23,18:23:25,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,679.42,11.10236256,162.9012,-11.0748035,2605.5777,-4752.7737,1337,196.7855,185.2618,1399,205.9109,0.306,0.251,0.282,0.839,58.5581,164.0021,2.8007,-0.8521,2.3521,2.447,-7.5901,-9.057,23.2131,42.8655,2968.77,18.6326,7.2502,24.7706,31.399,13.5343,4603,677.4896,4.1929,-48.7952,-65.5786,0.3361
mV48tJ9wMAuwJaaGegzS,8/8/23,9:54:01,EZ002,,Libero,Countermovement Jump,,Pre-Training,683.318,9.893701104,154.6682,-12.11811062,2191.8819,-4154.8267,1279,187.1749,172.6891,1338,195.8093,0.395,0.271,0.312,0.978,59.1078,155.5968,2.6324,-0.8524,2.2205,2.3314,-7.511,-9.3699,20.4307,38.9381,2712.24,4.8948,0.1192,-12.4579,9.3712,0.2497,2614,382.5452,17.521,-29.7106,N/A,0.257
B5hTQMZqnqlBLzE2dZj4,8/8/23,9:53:52,EZ002,,Libero,Countermovement Jump,,Pre-Training,683.72,10.86220507,162.1646,-13.12992168,1864.9635,-3585.8932,1196,174.9254,171.8001,1357,198.4731,0.363,0.274,0.331,0.968,62.7537,163.0762,2.5987,-0.904,2.3267,2.4183,-7.4939,-9.6758,20.7091,41.1135,2865.46,13.3285,4.7795,20.5479,23.5097,9.1458,2577,376.9087,-8.6535,-2.4555,-4.8241,0.285
W2184ZNrwhqDE7N3lpDO,8/8/23,9:53:33,EZ002,,Libero,Countermovement Jump,,Pre-Training,682.692,11.35039406,165.5003,-12.52755946,3651.7413,-4452.7578,1417,207.5607,178.8023,1431,209.6114,0.442,0.201,0.308,0.951,62.8044,166.3844,2.6492,-0.9058,2.3782,2.4648,-8.3158,-10.0151,22.8007,41.5913,2894.40,9.7698,1.2655,-14.9864,17.8763,2.5087,3000,439.4368,1.2667,-13.737,-24.1457,0.3031
XDJSOczFGvJiNGmMHocC,8/9/23,18:23:36,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,678.22,11.10629957,162.6406,-12.46850434,4670.3297,-4828.1644,1529,225.4431,180.3605,1534,226.1803,0.309,0.182,0.299,0.79,78.9765,163.7077,2.0729,-1.1483,2.3525,2.46,-11.1912,-14.5707,23.5197,40.8191,2822.05,11.8513,5.0332,5.4118,21.2117,9.5865,4562,672.6431,6.0061,18.8723,31.768,0.357
dZNuZkIYgMABt0YTXkrc,8/9/23,18:23:25,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,678.889,10.70866176,159.8759,-12.37401614,3945.9459,-4479.9489,1408,207.3977,176.7671,1425,209.9018,0.384,0.185,0.307,0.876,67.0295,160.6846,2.3972,-0.9708,2.3102,2.4209,-8.9714,-11.3147,22.4678,39.9559,2765.10,3.8665,5.4835,4.9315,7.4405,10.3865,3278,482.8477,8.9079,-3.2493,-6.3585,0.3105
Xu8LiHQtsuC23VXHcZjf,8/9/23,18:23:13,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,679.452,11.03149642,162.3918,-11.78740195,3514.5631,-4689.5885,1404,206.6371,183.6471,1415,208.2561,0.3,0.206,0.286,0.792,74.3544,163.2267,2.1953,-1.0763,2.3446,2.4464,-9.7888,-12.8201,23.2192,42.09,2915.21,10.8172,6.3499,16.0221,19.5081,11.94,3902,574.2863,7.9446,11.6565,20.9179,0.3538
4UgCzut7LSLzY9eltxHJ,8/9/23,9:31:08,EZ002,,Libero,Countermovement Jump,,Pre-Training,682.742,10.5787405,159.8109,-12.06299251,2348.1781,-4122.0227,1263,184.9894,173.4064,1338,195.9745,0.361,0.247,0.319,0.927,62.6992,160.4898,2.5597,-0.9013,2.2962,2.4086,-7.7583,-10.2289,21.2444,40.8002,2839.55,10.7246,4.4536,15.1724,19.3622,8.5295,3133,458.8849,14.2036,23.0002,37.394,0.2899
Tu31PbEVtaBWShRcpd2p,8/9/23,9:30:53,EZ002,,Libero,Countermovement Jump,,Pre-Training,682.589,10.54330742,159.4796,-12.29133898,2328.8889,-3862.371,1206,176.6803,172.444,1346,197.1904,0.432,0.225,0.323,0.98,64.372,160.3048,2.4903,-0.9277,2.292,2.3953,-7.8937,-10.3618,20.814,40.3166,2805.27,12.1094,5.4714,12.9771,21.601,10.3921,2805,410.9354,0.3209,3.726,7.2454,0.2732
gJ12Dpp0XMfqxvTGn42I,8/9/23,9:30:37,EZ002,,Libero,Countermovement Jump,,Pre-Training,683.048,10.35433104,158.1569,-12.31102402,2811.0599,-4144.6861,1296,189.7378,171.0779,1332,195.0083,0.478,0.217,0.327,1.022,56.4716,159.3903,2.8225,-0.8193,2.2715,2.3989,-7.1603,-8.8191,21.2033,39.4909,2749.66,10.9532,4.2349,2.623,19.7641,8.13,4057,593.9553,6.2361,20.2994,N/A,0.2573
FOczLQ1bYEqpxdiShuvl,8/10/23,18:24:57,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,678.154,10.6771657,159.4565,-11.62598462,4032.0856,-4859.1532,1435,211.6039,182.1999,1450,213.8157,0.344,0.187,0.287,0.818,74.0727,160.6888,2.1693,-1.0798,2.3067,2.4099,-10.2201,-12.6927,22.9075,40.6537,2810.35,14.279,6.3065,11.1406,24.9979,11.8731,3295,485.8778,16.6009,36.1152,N/A,0.3315
Gq72asfuuYUI7e6nb9ZD,8/10/23,18:24:45,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,680.873,10.40944915,158.0905,-11.94094526,3888.2979,-4662.0773,1414,207.6746,176.7164,1416,207.9683,0.334,0.188,0.303,0.825,78.9144,158.9575,2.0143,-1.1401,2.2778,2.3894,-10.7567,-13.8595,22.0323,39.7835,2761.22,5.5783,3.8664,5.8824,10.5671,7.4351,2942,432.0923,34.2624,7.2483,13.5301,0.3205
Dp1MkdLy4T4VryIGYtBp,8/10/23,18:24:32,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,679.457,10.61811058,159.3101,-11.14960666,2770.5628,-4668.42,1322,194.5671,183.8306,1390,204.5751,0.317,0.231,0.28,0.828,61.1809,160.1295,2.6173,-0.8857,2.3001,2.4067,-7.7495,-9.5123,22.7839,41.3427,2863.46,0.3227,0.8235,-35.625,0.7495,1.6027,4158,611.9593,7.3593,9.1613,16.7832,0.3257
0YSb2HkB0RjTADWoeOYE,8/10/23,9:36:24,EZ002,,Libero,Countermovement Jump,,Pre-Training,686.532,9.500000304,152.2767,-12.81496104,3070.4225,-4120.1243,1341,195.3296,166.9689,1343,195.6209,0.385,0.213,0.332,0.93,70.2072,153.2974,2.1835,-1.0083,2.1759,2.3182,-9.2366,-11.7849,19.909,38.7557,2712.24,15.0679,9.5078,5.1988,26.2124,17.3746,2244,326.8602,19.8752,24.0324,N/A,0.2595
IwTCANk2tC8OqvT4det8,8/10/23,9:36:15,EZ002,,Libero,Countermovement Jump,,Pre-Training,686.276,9.039370368,148.4862,-12.36220512,2285.7143,-3920.3879,1231,179.3739,163.7315,1311,191.031,0.405,0.238,0.34,0.983,65.0213,149.3092,2.2963,-0.9317,2.1225,2.2781,-7.8911,-10.3113,18.9412,37.2096,2603.07,15.9526,6.0776,13.9706,27.5193,11.4734,2303,335.5793,15.1541,6.1829,N/A,0.2336
sJUmWFN1Hu4vTNIWVwoO,8/10/23,9:36:06,EZ002,,Libero,Countermovement Jump,,Pre-Training,686.836,10.33070899,158.8753,-12.34645709,2957.7465,-4200.2021,1317,191.7488,172.0899,1325,192.9136,0.394,0.213,0.321,0.928,60.4059,159.5801,2.6418,-0.8635,2.2692,2.3756,-7.5862,-9.9222,20.9322,39.1263,2739.39,12.7332,3.0705,13.9683,22.5879,5.9863,3380,492.1117,6.0355,-4.8869,N/A,0.2828
TLp9YcPSeNDVWVw8zJa5,8/11/23,12:21:39,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,683.732,10.51181136,159.5088,-12.87401616,3020.2429,-4373.6661,1430,209.1463,176.7236,1440,210.6088,0.275,0.247,0.304,0.826,71.1967,160.1755,2.2498,-1.0215,2.2886,2.4127,-9.4094,-11.476,22.1778,41.0751,2862.83,10.4848,-0.4269,1.8767,19.0006,-0.8183,2879,421.0714,13.3032,9.9425,N/A,0.3232
f07kcSeySOpJulHbM4Dq,8/11/23,12:21:28,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,683.119,11.24803186,164.86,-12.62204765,4102.5641,-4631.3698,1485,217.3853,177.0951,1502,219.8738,0.465,0.195,0.313,0.973,82.3398,165.5718,2.0108,-1.1831,2.3675,2.4901,-11.3469,-14.6242,23.3018,41.222,2870.50,23.2934,5.8401,-0.75,37.8436,11.0585,2297,336.2518,22.0723,16.8961,28.9014,0.2936
pm7yyAba671B0bLhBFJB,8/11/23,12:21:17,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,681.338,10.94488224,162.2135,-12.01181141,4363.6364,-4746.6614,1448,212.523,182.7267,1448,212.523,0.358,0.176,0.288,0.822,81.101,163.0392,2.0103,-1.1702,2.3356,2.458,-11.3055,-15.441,23.5256,41.4431,2878.37,14.3836,8.2737,12.5,25.1559,15.2958,3262,478.7638,19.0681,58.3477,73.7068,0.3382
cMODk3wzxfcSw5vcLZMd,8/11/23,9:32:54,EZ002,,Libero,Countermovement Jump,,Pre-Training,686.385,9.925197168,155.6048,-11.98425235,4820.2247,-5079.431,1546,225.238,176.6803,1553,226.2579,0.303,0.178,0.297,0.778,78.497,157.0767,2.0011,-1.1335,2.2239,2.3703,-11.1402,-14.4002,22.2402,38.6735,2705.90,9.3633,5.3546,-14.6853,17.2089,10.1572,3026,440.8605,17.581,-31.676,N/A,0.324
Cgvzv3fm1FrH0nwDAGGB,8/11/23,9:32:40,EZ002,,Libero,Countermovement Jump,,Pre-Training,685.857,10.44881923,159.524,-12.2559059,3811.5183,-4554.9634,1418,206.7486,177.2771,1418,206.7486,0.308,0.191,0.302,0.801,77.9513,160.7572,2.0623,-1.1231,2.2817,2.4129,-10.4327,-13.5725,22.1826,40.7664,2850.15,4.1917,-0.9025,-10.7143,8.0941,-1.777,3386,493.6889,-6.0839,-10.7278,-19.4009,0.3313
4Cb3ltnvyNTa5PuhcQsK,8/11/23,9:32:23,EZ002,,Libero,Countermovement Jump,,Pre-Training,686.509,10.34252002,158.8898,-11.98031534,2890.2439,-4604.3911,1401,204.076,176.9457,1411,205.5326,0.305,0.246,0.302,0.853,69.1718,160.2143,2.3162,-0.9979,2.2705,2.3896,-8.9113,-10.8336,22.1349,39.2408,2746.09,9.5134,4.6476,-6.0478,17.4132,8.875,2609,380.0387,-1.3415,37.927,54.9931,0.308
FaWphVPjsP5saWutYEyh,8/12/23,18:23:45,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,686.856,10.14960662,157.4716,-12.5000004,4835.2941,-4759.3019,1511,219.9879,175.3001,1511,219.9879,0.339,0.17,0.305,0.814,79.186,158.4869,2.0015,-1.136,2.2491,2.3747,-11.1434,-14.5801,21.9887,39.2149,2745.67,11.2815,5.5615,-12.1655,20.3565,10.516,4078,593.7198,-2.3541,49.9017,N/A,0.3167
po4o78GS3gx0op93az5Q,8/12/23,18:23:33,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,686.519,10.10629954,157.0573,-12.3503941,4068.4211,-4651.1611,1459,212.5214,174.6483,1464,213.2497,0.346,0.19,0.307,0.843,75.1539,158.0447,2.1029,-1.0786,2.2443,2.3766,-10.1612,-13.4888,21.963,39.4536,2761.03,10.6791,6.6791,-5.5627,19.3467,12.5076,3355,488.6973,16.0656,-13.8377,-24.3301,0.3045
K8knZNkacVJTIY6YpAB6,8/12/23,18:23:18,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,684.459,11.01968539,163.5109,-12.85826813,3385.5932,-4543.1392,1484,216.8136,178.1823,1487,217.2519,0.291,0.236,0.306,0.833,75.6627,164.475,2.1738,-1.0888,2.3435,2.4571,-10.1428,-12.2574,22.8811,41.4466,2891.79,12.1588,2.3819,-7.6345,21.7343,4.6546,3321,485.2007,8.3409,14.6091,25.5338,0.336
7BoPt1yDT9eFckHdDDty,8/12/23,8:23:24,EZ002,,Libero,Countermovement Jump,,Pre-Training,694.281,9.98031528,157.8328,-12.35826811,4750,-4876.8494,1531,220.5159,177.4958,1535,221.092,0.352,0.176,0.294,0.822,76.861,158.9354,2.0678,-1.0921,2.2301,2.3507,-10.5867,-14.3584,22.0836,38.2128,2704.42,13.5186,4.9704,6.4593,23.8393,9.475,2908,418.8506,7.6341,53.0421,N/A,0.3084
TF64bQaCu9qUtihRFscR,8/12/23,8:23:16,EZ002,,Libero,Countermovement Jump,,Pre-Training,690.687,10.24803182,159.1067,-12.43700827,5210.8434,-4918.9216,1554,224.9934,176.5169,1554,224.9934,0.364,0.166,0.301,0.831,80.3805,159.8347,1.9885,-1.1426,2.2598,2.3798,-11.385,-14.8379,22.4393,38.4879,2709.79,4.3081,4.2246,4.9711,8.2577,8.1064,3076,445.3537,6.4369,20.8202,N/A,0.3132
PmG4oBI8NvrDaTJKB3O2,8/12/23,8:23:08,EZ002,,Libero,Countermovement Jump,,Pre-Training,690.155,10.83070901,163.4569,-12.42126024,3863.6364,-4614.7638,1456,210.9671,179.0926,1471,213.1405,0.356,0.198,0.3,0.854,78.0643,164.469,2.1068,-1.1146,2.3234,2.4228,-10.3663,-13.1552,22.736,39.8521,2803.69,5.9354,1.6146,-5.098,11.2412,3.1727,3085,447.001,-0.2269,9.3452,17.054,0.3222
5TxgPIwKyefDZ9yTm5bi,8/13/23,16:54:38,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,692.773,11.43307123,168.5528,-13.72440989,3330.3965,-4156.9027,1449,209.1594,175.1445,1469,212.0464,0.456,0.227,0.325,1.008,74.7015,169.8968,2.2743,-1.0674,2.3868,2.4999,-9.99,-12.6056,22.7776,41.842,2954.84,12.0396,5.5389,-16.4021,21.5657,10.494,4700,678.4329,6.1702,57.663,73.1377,0.2881
gcFYuEmNCP5Wv0Sv2j7v,8/13/23,16:54:18,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,692.444,10.74409483,163.3331,-12.67322875,3885,-4560.8804,1468,212.0027,175.6682,1476,213.158,0.354,0.2,0.312,0.866,79.4402,164.1945,2.0669,-1.1282,2.314,2.4908,-10.5447,-13.6422,22.7964,42.2729,2983.86,4.1829,-0.6445,7.0785,8.02,-1.2591,3003,433.6813,22.4109,-9.135,N/A,0.3151
YjeXb7s9P78yFnUmBGRn,8/13/23,16:54:03,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,696.79,10.83464602,165.0566,-12.01574842,5582.2785,-5173.4258,1579,226.6106,182.9649,1584,227.3282,0.33,0.158,0.286,0.774,82.2987,166.1096,2.0184,-1.164,2.3238,2.4483,-11.7696,-15.6613,23.7062,40.9111,2905.86,9.392,3.2544,-16.5533,17.2721,6.293,4523,649.1195,5.6379,-14.459,-25.2711,0.3556
WZyIwSKSxu0TZzsPh2W9,8/13/23,9:36:59,EZ002,,Libero,Countermovement Jump,,Pre-Training,687.22,11.22440981,165.6919,-11.00787437,4102.5641,-5314.2631,1486,216.2335,178.7033,1505,218.9983,0.32,0.195,0.307,0.822,71.6541,166.7695,2.3274,-1.0289,2.3652,2.4876,-9.7611,-12.3519,23.4226,41.7982,2928.09,8.061,0.165,-11,14.9831,0.3404,3232,470.3006,8.9728,21.5265,35.42,0.3469
iwCnnfnUCc03Pj4mrC5O,8/13/23,9:36:49,EZ002,,Libero,Countermovement Jump,,Pre-Training,686.068,10.6811027,161.3467,-12.26377992,3507.2464,-4539.6,1414,206.102,177.17,1422,207.2681,0.354,0.207,0.306,0.867,75.7119,162.7022,2.149,-1.0924,2.3071,2.4331,-10.1573,-13.056,22.2848,40.7574,2850.39,4.3206,2.819,-11.8457,8.333,5.4765,3316,483.334,3.0157,14.8238,25.8129,0.3129
YAdkVnY7DvmIXsrNjiRN,8/13/23,9:36:35,EZ002,,Libero,Countermovement Jump,,Pre-Training,687.77,10.90157515,163.403,-11.65354368,3440.7583,-4786.856,1417,206.0282,182.5367,1441,209.5177,0.331,0.211,0.289,0.831,70.475,164.7465,2.3377,-1.015,2.3307,2.4584,-9.2269,-11.6616,23.2725,41.9492,2941.02,13.9707,3.8427,-2.2039,24.5573,7.3915,3910,568.504,6.6496,16.6423,28.5346,0.3332
sQvHgaq51Yyxle4GBWtK,8/15/23,18:23:21,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,688.663,10.86220507,163.3409,-12.44094528,5511.9048,-5108.1105,1614,234.3672,181.7242,1615,234.5124,0.363,0.168,0.291,0.822,79.2301,164.5681,2.0771,-1.1367,2.3268,2.4541,-11.5144,-14.8833,23.8368,40.8743,2869.38,10.9565,3.5118,-7.9914,19.8229,6.7746,3931,570.8162,-0.0763,-0.5732,N/A,0.3357
vN3TDVroepjbnW2Nk6rT,8/15/23,18:22:55,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,690.27,10.57480349,161.5381,-13.36220515,4251.3369,-4372.7343,1484,214.9883,175.956,1486,215.2781,0.343,0.187,0.308,0.838,83.265,162.2078,1.9481,-1.1835,2.2958,2.4189,-11.3556,-14.9907,22.3321,40.472,2847.77,1.4407,2.8924,12.956,2.7977,5.6307,3459,501.1083,23.2726,46.9933,N/A,0.3206
akxJy6IT0K6vw1Y9IBdO,8/15/23,18:22:24,EZ002,,Libero,Countermovement Jump,,POST PRACTICE,689.874,10.1377956,158.064,-13.20472483,3214.6119,-4156.6557,1394,202.0659,177.1899,1433,207.7191,0.326,0.219,0.297,0.842,70.5561,158.8404,2.2513,-1.0048,2.2477,2.3932,-8.9178,-11.3569,22.1687,40.2124,2827.88,6.0462,7.2324,-3.9773,11.4317,13.4722,2779,402.8272,56.3872,38.9236,N/A,0.3058
