Name,Session ID,Types,Description,Session begin date (UTC),Duration (hh:mm:ss),Time (hh:mm:ss),Position,Acceleration Load (load | high),Acceleration Load (load | low),Acceleration Load (load | medium),Acceleration Load (load | very high),Acceleration Load (max.),Acceleration Load (time | high) (hh:mm:ss),Acceleration Load (time | low) (hh:mm:ss),Acceleration Load (time | medium) (hh:mm:ss),Acceleration Load (time | very high) (hh:mm:ss),Acceleration Load / min,Anaerobic Activity (time) (hh:mm:ss),High Intensity Effort/Min,Jump Load (J),Jump Load / min (J),Jump Load per mass (J/kg),Jump Load per mass / min (J/kg),Total Workload,Changes of Orientation,Changes of Orientation / min,Exertions,Exertions (high),Exertions (low),Exertions (medium),Exertions (very high),Exertions / min,Exertions / min (high),Exertions / min (low),Exertions / min (medium),Exertions / min (very high),Jumps,Jumps (high),Jumps (low),Jumps (medium),Jumps (very high),Jumps (very low),Jumps / min,Jumps / min (high),Jumps / min (low),Jumps / min (medium),Jumps / min (very high),Jumps / min (very low),Jump Height,mRSI
JR003,192,Practice,Preseason Afternoon Practice 4,08/12/2023,01:43:25,01:43:16,Libero,6.01,382.71,53.85,0,4.48,00:00:27,01:38:32,00:04:14,00:00:00,0.71,00:00:11,4.29,10353.49,100.24,339.97,3.29,442.58,0,0,4,0,0,4,0,0.04,0,0,0.04,0,51,0,20,29,0,2,0.49,0,0.19,0.28,0,0.02,,
JR003,193,Practice,Preseason Morning Practice 6,08/13/2023,02:47:43,02:37:29,Libero,4.62,562.94,77.51,0,4.47,00:00:19,02:30:58,00:06:09,00:00:00,0.68,00:00:10,4.1,8371.43,53.15,274.88,1.75,645.08,0,0,2,0,0,2,0,0.01,0,0,0.01,0,46,0,5,27,0,14,0.29,0,0.03,0.17,0,0.09,,
JR003,193,Match,University of Washington,09/24/2023,7577,685,Libero,1.43,37.05,12.12,0,4.5,6,623,53,0,0.74,3,4.43,1804.84,158.09,59.26,5.19,50.6,0,0,2,0,1,1,0,0.18,0,0.09,0.09,0,9,0,2,7,0,0,0.79,0,0.18,0.61,0,0,,
JR003,194,Practice,Preseason Afternoon Practice 5,08/13/2023,00:59:37,00:59:19,Libero,5.21,192.17,22.14,0,4.55,00:00:19,00:57:14,00:01:44,00:00:00,0.62,00:00:07,3.7,3966.13,66.84,130.23,2.19,219.52,1,0.02,5,0,1,4,0,0.08,0,0.02,0.07,0,20,3,6,9,0,2,0.34,0.05,0.1,0.15,0,0.03,,
JR003,194,Practice,Tuesday (9/26),09/26/2023,6871,6083,Libero,2.46,399.45,44.69,0,4.46,15,5840,226,0,0.73,7,4.41,5809.56,57.3,190.76,1.88,446.6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,14,16,0,0,0.3,0,0.14,0.16,0,0,,
JR003,195,Practice,Wednesday (9/27),09/27/2023,7084,6624,Libero,3.59,363.05,44.8,0,4.51,21,6387,215,0,0.62,10,3.73,8739.94,79.17,286.98,2.6,411.44,0,0,6,0,0,6,0,0.05,0,0,0.05,0,44,0,16,27,0,1,0.4,0,0.14,0.24,0,0.01,,
JR003,199,Practice,Tuesday (10/03),10/03/2023,7876,6687,Libero,3.46,391.48,52.35,0,4.36,17,6421,245,0,0.67,7,4.01,6652.55,59.69,218.44,1.96,447.29,0,0,2,0,1,1,0,0.02,0,0.01,0.01,0,35,0,9,20,0,6,0.31,0,0.08,0.18,0,0.05,,
JR003,200,Practice,Wednesday (10/4),10/04/2023,6362,5955,Libero,5.9,309.38,45.24,0,4.6,29,5717,210,0,0.61,15,3.63,9823.87,98.98,322.57,3.25,360.52,0,0,5,0,1,4,0,0.05,0,0.01,0.04,0,47,0,5,39,0,3,0.47,0,0.05,0.39,0,0.03,,
JR003,201,Practice,Thursday (10/5),10/05/2023,5247,4021,Libero,1.04,236.66,34.39,0,4.39,6,3852,161,0,0.68,3,4.06,2484.01,37.07,81.56,1.22,272.09,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,8,0,5,0.21,0,0.01,0.12,0,0.07,,
JR003,204,Practice,Tuesday (10/10),10/10/2023,7534,7257,Libero,10.8,440.11,68.28,0,4.45,61,6865,328,0,0.72,27,4.29,23816.2,196.91,782.02,6.47,519.19,0,0,7,0,1,6,0,0.06,0,0.01,0.05,0,122,0,58,60,0,4,1.01,0,0.48,0.5,0,0.03,,
JR003,205,Practice,Wednesday (10/11),10/11/2023,8473,7998,Libero,8.35,456.57,63.35,0,4.56,52,7627,317,0,0.66,21,3.96,20284.88,152.17,666.07,5,528.27,0,0,5,0,0,5,0,0.04,0,0,0.04,0,106,0,60,42,0,4,0.8,0,0.45,0.32,0,0.03,,
JR003,208,Practice,Tuesday (10/17),10/17/2023,7865,7562,Libero,6.15,447.71,61.03,0,4.47,36,7232,296,0,0.68,13,4.09,15942.86,126.5,523.5,4.15,514.89,0,0,2,0,0,2,0,0.02,0,0,0.02,0,85,0,35,39,0,11,0.67,0,0.28,0.31,0,0.09,,
JR003,209,Practice,Wednesday (10/18),10/18/2023,7245,6833,Libero,3.71,321.99,33.25,0,4.37,32,6582,219,0,0.65,8,3.15,19549.46,171.65,641.92,5.64,358.95,0,0,0,0,0,0,0,0,0,0,0,0,130,0,55,26,0,49,1.14,0,0.48,0.23,0,0.43,,
JR003,214,Practice,Tuesday (10/24),10/24/2023,8322,8153,Libero,5.15,376.51,41.71,0,4.58,30,7868,255,0,0.64,15,3.12,22106.95,162.69,725.9,5.34,423.37,0,0,2,0,2,0,0,0.01,0,0.01,0,0,165,4,26,28,1,106,1.21,0.03,0.19,0.21,0.01,0.78,,
JR003,215,Practice,Wednesday (10/25),10/25/2023,7413,7385,Libero,2.3,338.86,40.9,0,4.43,14,7131,240,0,0.64,7,3.1,17771.83,144.39,583.55,4.74,382.07,0,0,0,0,0,0,0,0,0,0,0,0,151,0,11,17,0,123,1.23,0,0.09,0.14,0,1,,
JR003,216,Practice,Thursday (10/26),10/26/2023,5672,5614,Libero,2.61,268.51,28.45,0,4.62,14,5428,172,0,0.66,5,3.2,10913.84,116.64,358.36,3.83,299.57,0,0,1,0,1,0,0,0.01,0,0.01,0,0,79,2,11,17,0,49,0.84,0.02,0.12,0.18,0,0.52,,
JR003,219,Practice,Tuesday (10/31),10/31/2023,8355,8333,Libero,6.26,398.05,56.77,0,4.42,38,7946,349,0,0.69,14,3.32,25159.65,181.16,826.14,5.95,461.07,0,0,1,0,1,0,0,0.01,0,0.01,0,0,170,3,26,50,0,91,1.22,0.02,0.19,0.36,0,0.66,,
JR003,220,Practice,Wednesday (11/1),11/01/2023,7874,7858,Libero,3.8,355.62,49.22,0,4.5,22,7541,296,0,0.64,11,3.12,17193.52,131.28,564.56,4.31,408.64,0,0,0,0,0,0,0,0,0,0,0,0,123,4,12,27,0,80,0.94,0.03,0.09,0.21,0,0.61,,
JR003,223,Practice,Tuesday (11/7),11/07/2023,9574,8763,Libero,3.1,380.81,44.94,0,4.58,23,8461,278,0,0.61,8,2.94,17463.68,119.58,573.43,3.93,428.85,0,0,0,0,0,0,0,0,0,0,0,0,124,0,34,24,0,66,0.85,0,0.23,0.16,0,0.45,,
JR003,224,Practice,Wednesday (11/8),11/08/2023,5823,5593,Libero,2.78,225.76,25.75,0,4.46,22,5402,169,0,0.56,6,2.73,14977.98,160.68,491.81,5.28,254.29,0,0,0,0,0,0,0,0,0,0,0,0,103,0,49,7,1,46,1.1,0,0.53,0.08,0.01,0.49,,
JR003,225,Match,Colorado,11/9/23,7443,1803,Libero,0.98,81.23,15.31,0,4.47,5,1707,91,0,0.67,3,3.24,5651.6,188.07,185.57,6.18,97.51,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,9,0,34,1.46,0,0.03,0.3,0,1.13,,
JR003,226,Match,Utah,11/11/23,5563,2825,Libero,0.33,130.21,21.15,0,4.19,2,2694,129,0,0.66,1,3.22,4909.03,104.26,161.19,3.42,151.7,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5,6,0,30,0.87,0,0.11,0.13,0,0.64,,
JR003,227,Practice,Tuesday (11/14),11/14/2023,8926,8460,Libero,5.16,359.46,41.3,0,4.8,32,8182,246,0,0.59,16,2.88,19492.22,138.24,640.04,4.54,405.92,0,0,2,0,1,1,0,0.01,0,0.01,0.01,0,125,3,16,44,0,62,0.89,0.02,0.11,0.31,0,0.44,,
JR003,228,Practice,Wednesday (11/15),11/15/2023,7299,7253,Libero,4.55,297.25,39.76,0,4.63,26,6991,236,0,0.58,13,2.83,17012.21,140.73,558.61,4.62,341.56,0,0,0,0,0,0,0,0,0,0,0,0,110,0,25,33,0,52,0.91,0,0.21,0.27,0,0.43,,
JR003,232,Practice,Monday (11/20),11/20/2023,5344,5225,Libero,2.75,203.19,21.52,0,4.64,17,5075,133,0,0.54,8,2.61,10874.43,124.87,357.07,4.1,227.46,0,0,2,0,2,0,0,0.02,0,0.02,0,0,71,2,11,22,0,36,0.82,0.02,0.13,0.25,0,0.41,,
JR003,235,Practice,Monday (11/27),11/27/2023,7176,7149,Libero,6.42,277.51,47.45,0,4.72,36,6840,274,0,0.57,18,2.78,18480.35,155.1,606.82,5.09,331.38,0,0,4,0,4,0,0,0.03,0,0.03,0,0,110,2,8,49,0,51,0.92,0.02,0.07,0.41,0,0.43,,
JR003,236,Practice,Tuesday (11/28),11/28/2023,7523,7284,Libero,7.03,300.37,44.26,0,4.82,42,6980,263,0,0.6,17,2.9,23436.47,193.05,769.56,6.34,351.66,0,0,2,0,1,1,0,0.02,0,0.01,0.01,0,137,4,13,62,0,58,1.13,0.03,0.11,0.51,0,0.48,,
JR003,237,Practice,Wednesday (11/29),11/29/2023,4569,4532,Libero,2.68,188.91,15.55,0,4.47,19,4417,95,0,0.57,10,2.74,9307.11,123.22,305.61,4.05,207.14,0,0,0,0,0,0,0,0,0,0,0,0,50,0,9,29,0,12,0.66,0,0.12,0.38,0,0.16,,
JR003,240,Practice,Monday (12/4),12/04/2023,7732,7685,Libero,7.73,333.08,41.03,0,4.79,44,7390,251,0,0.62,18,2.98,24262.65,189.43,796.68,6.22,381.84,0,0,2,0,1,1,0,0.02,0,0.01,0.01,0,147,2,12,65,0,68,1.15,0.02,0.09,0.51,0,0.53,,
JR003,241,Practice,Tuesday (12/5),12/05/2023,5302,5240,Libero,3.63,198.62,18.84,0,4.48,21,5100,119,0,0.52,12,2.53,12199.38,139.69,400.58,4.59,221.09,0,0,0,0,0,0,0,0,0,0,0,0,70,2,10,32,0,26,0.8,0.02,0.11,0.37,0,0.3,,
JN0014,2,Practice,Preseason Morning Practice 7,08/15/2023,9748,6321,Outside Hitter,13.91,491.96,120.47,0,5,60,5729,537,0,0.99,24,5.95,31638.5,300.32,778.92,7.39,626.34,0,0,23,0,3,20,0,0.22,0,0.03,0.19,0,108,27,38,40,0,3,1.03,0.26,0.36,0.38,0,0.03,,
JN0014,88,Practice,Preseason Afternoon Practice 6,08/15/2023,6939,6924,Outside Hitter,11.25,434.14,63.42,0.07,5.16,48,6569,304,0,0.74,19,4.41,27584.73,239.04,679.12,5.88,508.88,1,0.01,23,0,4,19,0,0.2,0,0.03,0.16,0,96,21,46,28,0,1,0.83,0.18,0.4,0.24,0,0.01,,
JN0014,107,Practice,Preseason Morning Practice 8,08/16/2023,7803,6336,Outside Hitter,10.17,484.02,92.74,0,4.96,47,5866,426,0,0.93,16,5.56,34824.57,329.78,857.36,8.12,586.92,1,0.01,17,0,2,15,0,0.16,0,0.02,0.14,0,117,25,30,57,0,5,1.11,0.24,0.28,0.54,0,0.05,,
JN0014,143,Practice,Preseason Afternoon Practice 7,08/16/2023,4013,3983,Outside Hitter,0.65,237.39,23.9,0,4.01,4,3858,118,0,0.66,0,3.95,5447.57,82.06,134.12,2.02,261.95,0,0,0,0,0,0,0,0,0,0,0,0,27,0,23,0,0,4,0.41,0,0.35,0,0,0.06,,
JN0014,158,Practice,Preseason Morning Practice 9,08/17/2023,7256,6106,Outside Hitter,11.48,443.41,94.08,0.04,5.07,51,5628,424,0,0.9,17,5.39,31579.48,310.31,777.47,7.64,549.01,0,0,19,0,2,17,0,0.19,0,0.02,0.17,0,108,30,31,40,0,7,1.06,0.29,0.3,0.39,0,0.07,,
JN0014,159,Practice,Day Before Scrimmage,08/18/2023,6011,5890,Outside Hitter,6.94,322.15,71.29,0,4.73,31,5542,315,0,0.68,12,4.08,17412.94,177.38,428.7,4.37,400.37,0,0,15,0,2,13,0,0.15,0,0.02,0.13,0,56,17,15,21,0,3,0.57,0.17,0.15,0.21,0,0.03,,
JN0014,160,Scrimmage,Maroon vs. Gold,08/19/2023,8799,6620,Outside Hitter,12.81,394.41,71.48,0.07,5.22,49,6250,318,0,0.72,20,4.34,24840.56,225.14,611.56,5.54,478.77,0,0,22,0,3,19,0,0.2,0,0.03,0.17,0,86,19,34,28,0,5,0.78,0.17,0.31,0.25,0,0.05,,
JN0014,161,Practice,Monday (8/21),08/21/2023,7917,7598,Outside Hitter,8.21,475.09,90.59,0,4.87,42,7131,424,0,0.76,13,4.53,32784.52,258.88,807.14,6.37,573.89,0,0,11,0,1,10,0,0.09,0,0.01,0.08,0,121,14,58,45,0,4,0.96,0.11,0.46,0.36,0,0.03,,
JN0014,162,Practice,Tuesday (8/22),08/22/2023,7752,5115,Outside Hitter,5.72,328.99,72.85,0,4.55,27,4771,337,0,0.8,7,4.78,27027.49,317.04,665.4,7.81,407.56,0,0,8,0,0,8,0,0.09,0,0,0.09,0,98,14,30,44,0,10,1.15,0.16,0.35,0.52,0,0.12,,
JN0014,168,Practice,Tuesday (8/29),08/29/2023,8575,6797,Outside Hitter,8.52,460.09,111.95,0.06,5.07,42,6242,511,0,0.85,12,5.13,29326.37,258.89,722,6.37,580.62,0,0,14,0,3,11,0,0.12,0,0.03,0.1,0,112,10,48,48,0,6,0.99,0.09,0.42,0.42,0,0.05,,
JN0014,169,Practice,Wednesday (8/30),08/30/2023,8204,7344,Outside Hitter,6.78,476.01,97.32,0,4.95,31,6877,458,0,0.79,11,4.74,23529.04,192.23,579.27,4.73,580.11,0,0,10,0,3,7,0,0.08,0,0.02,0.06,0,91,11,30,34,0,16,0.74,0.09,0.25,0.28,0,0.13,,
JN0014,173,Practice,Tuesday (9/5),09/05/2023,8216,5355,Outside Hitter,7.26,363.65,87.22,0.13,5.3,34,4915,410,0,0.86,12,5.13,25281.11,283.25,622.41,6.97,458.26,0,0,12,0,1,11,0,0.13,0,0.01,0.12,0,93,14,36,34,0,9,1.04,0.16,0.4,0.38,0,0.1,,
JN0014,174,Practice,Wednesday (9/6),09/06/2023,4838,4787,Outside Hitter,7.24,327.61,63.22,0,4.78,34,4450,301,0,0.83,8,4.99,24581.13,308.1,605.18,7.59,398.06,1,0.01,6,0,1,5,0,0.08,0,0.01,0.06,0,94,12,41,33,0,8,1.18,0.15,0.51,0.41,0,0.1,,
JN0014,181,Practice,Monday (9/11),9/11/23,8318,6265,Outside Hitter,11.64,423.74,84.91,0,4.77,55,5832,379,0,0.83,23,4.98,32336.26,309.69,796.1,7.62,520.3,1,0.01,26,0,6,20,0,0.25,0,0.06,0.19,0,106,38,32,30,0,6,1.02,0.36,0.31,0.29,0,0.06,,
JN0014,182,Practice,Tuesday (9/12),9/12/23,5337,5278,Outside Hitter,9.12,321.31,56.85,0,4.61,35,4970,271,0,0.73,9,4.4,18989.52,215.87,467.51,5.31,387.28,0,0,7,0,2,5,0,0.08,0,0.02,0.06,0,72,5,31,31,0,5,0.82,0.06,0.35,0.35,0,0.06,,
JN0014,183,Practice,Preseason Morning Practice 1,08/08/2023,02:19:20,01:43:46,Outside Hitter,10.52,427.59,91.22,0,4.82,00:00:47,01:35:46,00:07:12,00:00:00,0.85,00:00:18,5.1,32593.45,314.05,802.43,7.73,529.32,0,0,21,0,4,17,0,0.2,0,0.04,0.16,0,107,27,28,49,0,3,1.03,0.26,0.27,0.47,0,0.03,,
JN0014,184,Practice,Preseason Afternoon Practice 1,08/08/2023,01:57:08,01:56:51,Outside Hitter,0.92,417.37,53.77,0,4.09,00:00:06,01:52:18,00:04:24,00:00:00,0.67,00:00:00,4.04,10185.91,87.16,250.77,2.15,472.06,0,0,0,0,0,0,0,0,0,0,0,0,55,0,32,0,0,23,0.47,0,0.27,0,0,0.2,,
JN0014,185,Practice,Preseason Morning Practice 2,08/09/2023,02:48:05,02:04:04,Outside Hitter,11.2,547.39,100.88,0,4.88,00:00:52,01:55:12,00:08:00,00:00:00,0.89,00:00:21,5.32,34124.74,275.05,840.13,6.77,659.47,0,0,24,0,6,18,0,0.19,0,0.05,0.15,0,114,31,34,42,0,7,0.92,0.25,0.27,0.34,0,0.06,,
JN0014,186,Practice,Preseason Afternoon Practice 2,08/09/2023,01:38:12,01:37:53,Outside Hitter,4.85,375.29,44.18,0,4.04,00:00:15,01:33:54,00:03:41,00:00:00,0.72,00:00:00,4.33,9008.45,92.02,221.78,2.27,424.31,0,0,0,0,0,0,0,0,0,0,0,0,43,0,30,6,0,7,0.44,0,0.31,0.06,0,0.07,,
JN0014,188,Practice,Preseason Morning Practice 3,08/10/2023,02:23:55,01:45:34,Outside Hitter,9.44,460.98,96.09,0,4.9,00:00:42,01:37:58,00:07:22,00:00:00,0.89,00:00:13,5.37,34224.87,324.15,842.6,7.98,566.51,0,0,14,0,4,10,0,0.13,0,0.04,0.09,0,116,23,33,55,1,4,1.1,0.22,0.31,0.52,0.01,0.04,,
JN0014,188,Practice,Monday (9/18),09/18/2023,8393,6528,Outside Hitter,7.77,356.99,43.79,0,4.6,38,6278,209,0,0.63,12,3.76,23168.65,212.95,570.4,5.24,408.56,0,0,13,0,3,10,0,0.12,0,0.03,0.09,0,88,22,54,7,0,5,0.81,0.2,0.5,0.06,0,0.05,,
JN0014,189,Practice,Preseason Afternoon Practice 3,08/10/2023,01:45:12,01:44:40,Outside Hitter,1.22,420.85,51.73,0,4.17,00:00:06,01:40:17,00:04:14,00:00:00,0.75,00:00:00,4.53,6312.3,60.3,155.41,1.48,473.8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,25,1,0,7,0.32,0,0.24,0.01,0,0.07,,
JN0014,190,Practice,Preseason Morning Practice 4,08/11/2023,02:28:16,01:33:11,Outside Hitter,9.33,388.41,99.52,0,4.77,00:00:43,01:25:02,00:07:30,00:00:00,0.89,00:00:14,5.34,29609.16,317.7,728.96,7.82,497.26,0,0,17,0,3,14,0,0.18,0,0.03,0.15,0,108,14,38,50,0,6,1.16,0.15,0.41,0.54,0,0.06,,
JN0014,191,Practice,Preseason Morning Practice 5,08/12/2023,02:16:33,01:51:00,Outside Hitter,7.74,347.17,78.92,0,4.76,00:00:33,01:44:39,00:05:49,00:00:00,0.65,00:00:12,3.91,19483.42,175.5,479.67,4.32,433.83,2,0.02,15,0,2,13,0,0.14,0,0.02,0.12,0,70,10,29,31,0,0,0.63,0.09,0.26,0.28,0,0,,
JN0014,192,Practice,Preseason Afternoon Practice 4,08/12/2023,01:43:25,1:43:47,Outside Hitter,9.72,419.66,61.08,0,4.32,0.000358796,0.069722222,0.003310185,0,1.53,0.000150463,4.6,14388.42,284,354.24,6.99,490.45,0,0,4,0,4,0,0,0.09,0,0.09,0,0,60,0,39,19,0,2,1.18,0,0.75,0.39,0,0.04,,
JN0014,193,Practice,Preseason Morning Practice 6,08/13/2023,02:47:43,02:46:55,Outside Hitter,10.88,574.34,99.84,0,4.91,00:00:49,02:38:23,00:07:40,00:00:00,0.68,00:00:19,4.1,31552.21,189.01,776.8,4.65,685.06,0,0,20,0,4,16,0,0.12,0,0.02,0.1,0,104,27,30,43,1,3,0.62,0.16,0.18,0.26,0.01,0.02,,
JN0014,194,Practice,Preseason Afternoon Practice 5,08/13/2023,00:59:37,00:59:19,Outside Hitter,3.62,240.49,34.93,0,4.66,00:00:13,00:56:19,00:02:45,00:00:00,0.78,00:00:03,4.7,7628.76,128.57,187.82,3.17,279.04,0,0,4,0,0,4,0,0.07,0,0,0.07,0,31,0,17,12,0,2,0.52,0,0.29,0.2,0,0.03,,
JN0014,194,Practice,Tuesday (9/26),09/26/2023,6871,6083,Outside Hitter,6.28,393.87,45.72,0,4.99,31,5825,225,0,0.73,12,4.4,19838.59,195.68,488.42,4.82,445.87,0,0,13,0,0,13,0,0.13,0,0,0.13,0,74,13,37,22,0,2,0.73,0.13,0.36,0.22,0,0.02,,
JN0014,195,Practice,Wednesday (9/27),09/27/2023,7084,6624,Outside Hitter,5.9,395.55,54.3,0,4.78,29,6322,272,0,0.69,8,4.13,23160.89,209.79,570.21,5.16,455.75,0,0,8,0,2,6,0,0.07,0,0.02,0.05,0,99,6,61,22,0,10,0.9,0.05,0.55,0.2,0,0.09,,
JN0014,199,Practice,Tuesday (10/03),10/03/2023,7876,7501,Outside Hitter,8.84,498.74,79.92,0,4.7,40,7069,390,0,0.78,8,4.7,37666.27,301.29,927.33,7.42,587.5,1,0.01,7,0,2,5,0,0.06,0,0.02,0.04,0,134,10,38,80,0,6,1.07,0.08,0.3,0.64,0,0.05,,
JN0014,200,Practice,Wednesday (10/4),10/04/2023,6362,5955,Outside Hitter,5.54,358.33,60.69,0,4.4,25,5646,286,0,0.71,5,4.28,23178.12,233.53,570.63,5.75,424.57,0,0,7,0,3,4,0,0.07,0,0.03,0.04,0,80,8,16,53,0,3,0.81,0.08,0.16,0.53,0,0.03,,
JN0014,201,Practice,Thursday (10/5),10/05/2023,5247,4021,Outside Hitter,3.21,264.68,44.98,0,4.46,15,3792,212,0,0.78,5,4.67,14537.67,216.93,357.91,5.34,312.87,0,0,6,0,2,4,0,0.09,0,0.03,0.06,0,53,5,22,25,0,1,0.79,0.07,0.33,0.37,0,0.01,,
JN0014,204,Practice,Tuesday (10/10),10/10/2023,7534,7257,Outside Hitter,9.28,469.6,77.17,0.01,5.01,42,6837,376,0,0.77,7,4.6,31258.42,258.44,769.57,6.36,556.06,0,0,4,0,0,4,0,0.03,0,0,0.03,0,115,10,57,46,0,2,0.95,0.08,0.47,0.38,0,0.02,,
JN0014,205,Practice,Wednesday (10/11),10/11/2023,8473,7998,Outside Hitter,5.27,507.28,63,0,4.54,25,7662,308,0,0.72,6,4.32,20618.43,154.68,507.62,3.81,575.54,0,0,6,0,4,2,0,0.05,0,0.03,0.02,0,76,9,41,25,0,1,0.57,0.07,0.31,0.19,0,0.01,,
JN0014,208,Practice,Tuesday (10/17),10/17/2023,7865,7562,Outside Hitter,8.24,484.04,103.74,0,4.62,37,7055,473,0,0.79,5,4.73,30782.18,244.24,757.84,6.01,596.02,1,0.01,4,0,1,3,0,0.03,0,0.01,0.02,0,119,6,55,52,0,6,0.94,0.05,0.44,0.41,0,0.05,,
JN0014,209,Practice,Wednesday (10/18),10/18/2023,7245,7241,Outside Hitter,5.3,356.3,50.95,0,4.67,36,6900,304,0,0.71,8,3.42,33912.07,281,834.9,6.92,412.55,0,0,2,0,1,1,0,0.02,0,0.01,0.01,0,130,11,37,60,0,22,1.08,0.09,0.31,0.5,0,0.18,,
JN0014,214,Practice,Tuesday (10/24),10/24/2023,8322,8153,Outside Hitter,4.98,400.42,54.2,0,4.9,33,7803,317,0,0.7,7,3.38,23752.03,174.8,584.76,4.3,459.61,1,0.01,3,0,2,1,0,0.02,0,0.01,0.01,0,103,4,59,27,0,13,0.76,0.03,0.43,0.2,0,0.1,,
JN0014,215,Practice,Wednesday (10/25),10/25/2023,7413,7385,Outside Hitter,5.55,318.68,54.29,0,4.54,33,7038,314,0,0.64,8,3.08,27516.88,223.56,677.45,5.5,378.52,0,0,4,0,4,0,0,0.03,0,0.03,0,0,103,9,34,50,0,10,0.84,0.07,0.28,0.41,0,0.08,,
JN0014,216,Practice,Thursday (10/26),10/26/2023,5672,5609,Outside Hitter,3.53,264.23,47.16,0,4.57,26,5307,276,0,0.7,4,3.37,21938.26,234.68,540.11,5.78,314.92,0,0,1,0,1,0,0,0.01,0,0.01,0,0,94,4,59,20,0,11,1.01,0.04,0.63,0.21,0,0.12,,
JN0014,219,Practice,Tuesday (10/31),10/31/2023,8355,8333,Outside Hitter,2.69,388.69,50.25,0,4.57,18,8022,293,0,0.66,5,3.18,20332.36,146.4,500.57,3.6,441.62,0,0,1,0,1,0,0,0.01,0,0.01,0,0,87,1,50,25,0,11,0.63,0.01,0.36,0.18,0,0.08,,
JN0014,220,Practice,Wednesday (11/1),11/01/2023,7874,7858,Outside Hitter,1.84,305.04,50.43,0,4.17,15,7564,279,0,0.56,1,2.73,15441.67,117.91,380.17,2.9,357.31,0,0,0,0,0,0,0,0,0,0,0,0,74,1,39,12,0,22,0.57,0.01,0.3,0.09,0,0.17,,
JN0014,223,Practice,Tuesday (11/7),11/07/2023,9574,8815,Outside Hitter,4.05,423.69,74.71,0,4.65,25,8334,456,0,0.71,3,3.42,28417.26,193.43,699.62,4.76,502.44,0,0,1,0,0,1,0,0.01,0,0,0.01,0,116,3,56,43,0,14,0.79,0.02,0.38,0.29,0,0.1,,
JN0014,224,Practice,Wednesday (11/8),11/08/2023,5823,5622,Outside Hitter,2.99,255.71,43.15,0.25,5.79,18,5334,269,1,0.67,5,3.22,20871.48,222.75,513.85,5.48,302.11,1,0.01,1,0,0,1,0,0.01,0,0,0.01,0,106,3,56,10,0,37,1.13,0.03,0.6,0.11,0,0.39,,
JN0014,227,Practice,Tuesday (11/14),11/14/2023,8926,8460,Outside Hitter,4.12,391.58,72.37,0,4.62,28,8033,400,0,0.69,6,3.32,25943.64,184,638.72,4.53,468.07,0,0,1,0,0,1,0,0.01,0,0,0.01,0,109,6,62,29,0,12,0.77,0.04,0.44,0.21,0,0.09,,
JN0014,228,Practice,Wednesday (11/15),11/15/2023,7299,7253,Outside Hitter,2.92,267.45,50.46,0,4.59,17,6950,285,0,0.55,6,2.65,16931.29,140.06,416.84,3.45,320.83,0,0,2,0,2,0,0,0.02,0,0.02,0,0,67,10,29,18,0,10,0.55,0.08,0.24,0.15,0,0.08,,
JN0014,232,Practice,Monday (11/20),11/20/2023,5344,5225,Outside Hitter,2.04,202.49,32.78,0,4.44,13,5012,200,0,0.56,2,2.73,15372.3,176.52,378.46,4.35,237.31,0,0,0,0,0,0,0,0,0,0,0,0,55,4,10,35,0,6,0.63,0.05,0.11,0.4,0,0.07,,
JN0014,235,Practice,Monday (11/27),11/27/2023,7176,7149,Outside Hitter,5.31,372.28,45.65,0,4.66,31,6852,265,0,0.73,10,3.55,15919.85,133.61,391.94,3.29,423.24,0,0,5,0,5,0,0,0.04,0,0.04,0,0,67,7,35,12,0,13,0.56,0.06,0.29,0.1,0,0.11,,
JN0014,236,Practice,Tuesday (11/28),11/28/2023,7523,7272,Outside Hitter,5.51,390.82,49.32,0.05,5.47,34,6941,297,0,0.76,11,3.68,20693.93,170.74,509.47,4.2,445.71,0,0,7,0,4,3,0,0.06,0,0.03,0.02,0,89,12,53,10,0,14,0.73,0.1,0.44,0.08,0,0.12,,
JN0014,237,Practice,Wednesday (11/29),11/29/2023,4569,4532,Outside Hitter,4.61,227.71,35.88,0.03,5.09,30,4278,224,0,0.73,9,3.55,21034.52,278.48,517.86,6.86,268.23,0,0,3,0,0,3,0,0.04,0,0,0.04,0,87,4,47,23,0,13,1.15,0.05,0.62,0.3,0,0.17,,
JN0014,240,Practice,Monday (12/4),12/04/2023,7732,7685,Outside Hitter,2.22,410.53,47.84,0,4.4,15,7383,287,0,0.74,2,3.6,11767.52,91.87,289.71,2.26,460.59,0,0,2,0,2,0,0,0.02,0,0.02,0,0,63,1,40,0,0,22,0.49,0.01,0.31,0,0,0.17,,
JN0014,241,Practice,Tuesday (12/5),12/05/2023,5302,5240,Outside Hitter,2.54,253.84,26.06,0.08,5.15,17,5064,159,0,0.67,3,3.23,9534.08,109.17,234.72,2.69,282.51,1,0.01,2,0,1,1,0,0.02,0,0.01,0.01,0,49,0,40,0,0,9,0.56,0,0.46,0,0,0.1,,
